"EVENT","CATEGORY","LEVEL","PLAY_TIME_AVG","HINT_USED_SUM","ATTEMPT_SUM","RETRY_SUM","SKIPPED_SUM","COUNT","COUNT %","USERS","EVENTS PER USER","ENGAGEMENT","TOTAL ACTIVE"
"levelUp","MR_BULLET","386","31.25","0","0","9","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","35","12.5","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","80","16.5","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","92","35.75","0","1","6","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TRICKY","221","28","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TRICKY","224","21.25","3","6","11","1","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","REMEMBER_FACE","31","191.25","0","7","11","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","31","20.25","0","3","7","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","384","9.5","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","338","22","0","17","18","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TRICKY","219","19.75","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","153","20.75","0","4","8","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","197","27.5","0","10","14","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","165","35.75","0","6","10","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TETRIS_BRIDGE","19","52","0","6","10","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MATHS_CATCH_THIEFS","12","16.75","0","12","6","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","288","22.5","0","0","7","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","321","16.75","0","6","7","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","292","122.25","0","0","9","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","154","23.5","0","6","10","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","313","17.5","0","5","7","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","176","34.75","0","7","11","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","70","29.25","0","0","5","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MEMORIZE_PATH","39","30.75","0","4","8","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","89","24.75","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","76","58.66666666666667","1","2","7","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","73","25.666666666666668","0","1","4","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","397","9","0","5","10","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MATHS_CATCH_THIEFS","15","68","0","28","12","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","DRAW_TO_SAVE","182","15.333333333333332","0","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","363","68","0","20","22","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","TETRIS_BRIDGE","34","15.333333333333334","0","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","DRAW_TO_SAVE","183","22","0","6","9","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","65","20","0","1","4","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","TRICKY","223","26.666666666666668","2","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","72","69","0","5","8","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","SEQUENCE_PUZZLE","16","85","0","5","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","97","43.333333333333336","1","1","6","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","SEQUENCE_PUZZLE","8","41.333333333333336","0","2","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","337","22.666666666666664","0","1","4","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","SEQUENCE_PUZZLE","20","68","0","7","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","398","14","0","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","DRAW_TO_SAVE","162","43","0","14","17","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","84","30.666666666666664","1","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","TRICKY","226","45","2","23","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","379","18.666666666666664","0","1","4","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","62","26.333333333333332","0","0","4","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MATHS_CATCH_THIEFS","21","27.666666666666668","0","2","5","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","364","48","0","5","7","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","98","42.666666666666664","0","1","4","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MATHS_CATCH_THIEFS","7","33","0","6","8","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","390","30.666666666666668","0","6","7","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","94","47.666666666666664","1","3","7","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","61","16.333333333333332","0","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","DRAW_TO_SAVE","181","13.333333333333334","0","1","4","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","71","35","0","0","4","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","DRAW_TO_SAVE","180","15.666666666666668","0","2","5","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","366","34.333333333333336","0","4","8","1","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","371","10","0","12","6","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","DRAW_TO_SAVE","156","33.33333333333333","1","10","13","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MATHS_CATCH_THIEFS","19","39","0","8","8","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","334","13.333333333333334","0","0","5","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MATHS_CATCH_THIEFS","3","35","0","14","11","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","336","10.333333333333334","0","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","383","15","0","5","8","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","TRICKY","183","50","2","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","TETRIS_BRIDGE","21","25","0","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","DRAW_TO_SAVE","159","12.666666666666666","0","1","4","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","377","6","0","2","5","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","360","29.666666666666664","1","3","6","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","381","33","0","9","12","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","TRICKY","215","13","0","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","TETRIS_BRIDGE","28","52","0","0","4","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","378","62.333333333333336","0","7","13","1","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","105","13.333333333333334","0","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","TETRIS_BRIDGE","29","14.333333333333334","0","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","DRAW_TO_SAVE","158","32.666666666666664","0","5","8","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","385","44.666666666666664","0","22","17","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MATHS_CATCH_THIEFS","16","46.333333333333336","0","19","13","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","DRAW_TO_SAVE","178","14","0","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","TETRIS_BRIDGE","33","28.333333333333336","0","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","361","23","0","8","11","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","380","12.666666666666668","0","8","7","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","372","14.333333333333334","0","9","10","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","382","21.333333333333336","0","30","22","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","TRICKY","222","59.666666666666664","3","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","93","28.333333333333332","0","2","5","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","335","32","0","8","11","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","TETRIS_BRIDGE","32","14.666666666666666","0","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","59","34","1","4","10","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","359","20.333333333333332","0","0","4","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","88","33.666666666666664","1","1","5","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","101","45.333333333333336","0","1","4","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","96","16.666666666666664","0","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","DRAW_TO_SAVE","179","25.333333333333332","0","3","6","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","370","10","0","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","SEQUENCE_PUZZLE","15","45.66666666666667","0","9","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","DRAW_TO_SAVE","177","18","0","2","5","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MR_BULLET","362","123.33333333333334","0","21","17","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","DRAW_TO_SAVE","160","54.333333333333336","0","10","13","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","48","14","0","1","4","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","60","50.33333333333333","1","1","6","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MATHS_CATCH_THIEFS","18","23.666666666666664","0","1","4","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","DRAW_TO_SAVE","157","13","0","2","5","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","DRAW_TO_SAVE","164","35","1","6","9","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MATHS_CATCH_THIEFS","20","50.333333333333336","0","22","12","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","SEQUENCE_PUZZLE","10","91","0","9","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","TETRIS_BRIDGE","30","13","0","0","3","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MATHS_CATCH_THIEFS","17","32.66666666666667","0","3","12","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","MATHS_CATCH_THIEFS","6","6.666666666666666","0","16","14","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","83","19.333333333333332","0","1","4","0","3","0.0002","3","1","0.0040999999999999995","723"
"levelUp","CUT_TO_SAVE","104","19.5","0","2","4","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","MR_BULLET","392","33.5","0","0","5","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","CUT_TO_SAVE","95","72.5","1","1","3","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","SEQUENCE_PUZZLE","14","100","0","3","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","TETRIS_BRIDGE","27","65","0","0","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","MR_BULLET","394","9","0","0","3","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","MR_BULLET","376","28.5","0","3","7","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","CUT_TO_SAVE","75","17.5","0","0","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","CUT_TO_SAVE","77","35.5","0","0","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","MR_BULLET","389","36.5","0","0","3","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","TETRIS_BRIDGE","20","29","0","0","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","TETRIS_BRIDGE","23","34.5","0","0","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","SEQUENCE_PUZZLE","13","57.5","0","5","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","MR_BULLET","365","74","0","19","17","1","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","MR_BULLET","369","71","0","0","8","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","MR_BULLET","387","43","0","0","3","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","SEQUENCE_PUZZLE","11","25","0","0","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","MR_BULLET","391","61","0","0","9","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","MR_BULLET","400","26.5","0","0","3","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","SEQUENCE_PUZZLE","17","98.5","0","5","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","CUT_TO_SAVE","63","12","0","0","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","MR_BULLET","399","24.5","1","0","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","TETRIS_BRIDGE","24","15","0","0","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","CUT_TO_SAVE","99","83","0","0","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","TETRIS_BRIDGE","22","14","0","0","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","CUT_TO_SAVE","103","76","0","2","4","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","CUT_TO_SAVE","74","38","0","0","3","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","CUT_TO_SAVE","64","17","0","0","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","MR_BULLET","388","31","0","0","3","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","TETRIS_BRIDGE","35","31","0","1","3","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","CUT_TO_SAVE","102","107","0","3","5","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","MR_BULLET","375","14.5","0","0","2","0","2","0.0001","2","1","0.0028000000000000004","723"
"levelUp","TETRIS_BRIDGE","25","24","0","0","1","0","1","0.0001","1","1","0.0014000000000000002","723"
"levelUp","TETRIS_BRIDGE","26","55","0","0","1","0","1","0.0001","1","1","0.0014000000000000002","723"
"levelUp","MR_BULLET","393","26","0","0","2","0","1","0.0001","1","1","0.0014000000000000002","723"
